user_id,genres,posted_year,playtime_forever
Cazfs,RPG,2015,12946.0
chris7277,Action,2014,468.0
chris7277,RPG,2014,468.0
chris7277,Action,2015,468.0
chris7277,RPG,2015,468.0
76561198071192889,Action,2014,1468.0
76561198071192889,RPG,2014,1468.0
76561198071192889,Action,2015,1468.0
76561198071192889,RPG,2015,1468.0
76561198015118581,Action,2014,6546.0
76561198015118581,RPG,2014,6546.0
76561198015118581,Action,2015,6546.0
76561198015118581,RPG,2015,6546.0
yenzel,Action,2014,6503.0
yenzel,RPG,2014,6503.0
yenzel,Action,2015,6503.0
yenzel,RPG,2015,6503.0
diablowe,Action,2014,594.0
diablowe,RPG,2014,594.0
diablowe,Action,2015,594.0
diablowe,RPG,2015,594.0
RexTrigger,Action,2014,218.0
RexTrigger,RPG,2014,218.0
RexTrigger,Action,2015,218.0
RexTrigger,RPG,2015,218.0
76561198092446429,Action,2014,308.0
76561198092446429,RPG,2014,308.0
76561198092446429,Action,2015,308.0
76561198092446429,RPG,2015,308.0
-Encore-,Action,2014,189.0
-Encore-,RPG,2014,189.0
-Encore-,Action,2015,189.0
-Encore-,RPG,2015,189.0
76561197966277514,Action,2014,663.0
76561197966277514,RPG,2014,663.0
76561197966277514,Action,2015,663.0
76561197966277514,RPG,2015,663.0
76561198066842217,Action,2014,3756.0
76561198066842217,RPG,2014,3756.0
76561198066842217,Action,2015,3756.0
76561198066842217,RPG,2015,3756.0
76561198084850422,Action,2014,958.0
76561198084850422,RPG,2014,958.0
76561198084850422,Action,2015,958.0
76561198084850422,RPG,2015,958.0
76561198073884094,Action,2014,12407.0
76561198073884094,RPG,2014,12407.0
76561198073884094,Action,2015,12407.0
76561198073884094,RPG,2015,12407.0
76561198091091217,Action,2014,8567.0
76561198091091217,RPG,2014,8567.0
76561198091091217,Action,2015,8567.0
76561198091091217,RPG,2015,8567.0
76561198105136979,Action,2014,982.0
76561198105136979,RPG,2014,982.0
76561198105136979,Action,2015,982.0
76561198105136979,RPG,2015,982.0
JaydenAndrewOsborne,Action,2014,423.0
JaydenAndrewOsborne,RPG,2014,423.0
JaydenAndrewOsborne,Action,2015,423.0
JaydenAndrewOsborne,RPG,2015,423.0
76561198055021684,Action,2014,101.0
76561198055021684,RPG,2014,101.0
76561198055021684,Action,2015,101.0
76561198055021684,RPG,2015,101.0
KawaiiKrillin,Action,2014,10447.0
KawaiiKrillin,RPG,2014,10447.0
KawaiiKrillin,Action,2015,10447.0
KawaiiKrillin,RPG,2015,10447.0
76561198155627953,Action,2014,274.0
76561198155627953,RPG,2014,274.0
76561198155627953,Action,2015,274.0
76561198155627953,RPG,2015,274.0
76561198029207370,Action,2014,75.0
76561198029207370,RPG,2014,75.0
76561198029207370,Action,2015,75.0
76561198029207370,RPG,2015,75.0
76561198070944017,Action,2014,246.0
76561198070944017,RPG,2014,246.0
76561198070944017,Action,2015,246.0
76561198070944017,RPG,2015,246.0
519348245,Action,2014,4893.0
519348245,RPG,2014,4893.0
519348245,Action,2015,4893.0
519348245,RPG,2015,4893.0
eattkegkilla,Action,2014,1497.0
eattkegkilla,RPG,2014,1497.0
eattkegkilla,Action,2015,1497.0
eattkegkilla,RPG,2015,1497.0
thatguy2017,Action,2014,21287.0
thatguy2017,RPG,2014,21287.0
thatguy2017,Action,2015,21287.0
thatguy2017,RPG,2015,21287.0
76561198146811682,Action,2014,34.0
76561198146811682,RPG,2014,34.0
76561198146811682,Action,2015,34.0
76561198146811682,RPG,2015,34.0
76561198067992671,Action,2014,1037.0
76561198067992671,RPG,2014,1037.0
76561198067992671,Action,2015,1037.0
76561198067992671,RPG,2015,1037.0
76561198001275675,Action,2014,1.0
76561198001275675,RPG,2014,1.0
76561198001275675,Action,2015,1.0
76561198001275675,RPG,2015,1.0
76561198063922645,Action,2014,346.0
76561198063922645,RPG,2014,346.0
76561198063922645,Action,2015,346.0
76561198063922645,RPG,2015,346.0
SlenderTurtle,Action,2014,21691.0
SlenderTurtle,RPG,2014,21691.0
SlenderTurtle,Action,2015,21691.0
SlenderTurtle,RPG,2015,21691.0
76561197998718499,Action,2014,121.0
76561197998718499,RPG,2014,121.0
76561197998718499,Action,2015,121.0
76561197998718499,RPG,2015,121.0
76561198103545628,Action,2014,2155.0
76561198103545628,RPG,2014,2155.0
76561198103545628,Action,2015,2155.0
76561198103545628,RPG,2015,2155.0
76561198061326503,Action,2014,490.0
76561198061326503,RPG,2014,490.0
76561198061326503,Action,2015,490.0
76561198061326503,RPG,2015,490.0
SpatialWheel14,Action,2014,171.0
SpatialWheel14,RPG,2014,171.0
SpatialWheel14,Action,2015,171.0
SpatialWheel14,RPG,2015,171.0
76561198095400893,Action,2014,1994.0
76561198095400893,RPG,2014,1994.0
76561198095400893,Action,2015,1994.0
76561198095400893,RPG,2015,1994.0
strat0sssss,Action,2014,3506.0
strat0sssss,RPG,2014,3506.0
strat0sssss,Action,2015,3506.0
strat0sssss,RPG,2015,3506.0
76561198062489001,Action,2014,518.0
76561198062489001,RPG,2014,518.0
76561198062489001,Action,2015,518.0
76561198062489001,RPG,2015,518.0
76561197992152968,Action,2014,6605.0
76561197992152968,RPG,2014,6605.0
76561197992152968,Action,2015,6605.0
76561197992152968,RPG,2015,6605.0
hacker3455,Action,2014,831.0
hacker3455,RPG,2014,831.0
hacker3455,Action,2015,831.0
hacker3455,RPG,2015,831.0
customurltaken,Action,2014,12856.0
customurltaken,RPG,2014,12856.0
customurltaken,Action,2015,12856.0
customurltaken,RPG,2015,12856.0
76561198035287574,Action,2014,6967.0
76561198035287574,RPG,2014,6967.0
76561198035287574,Action,2015,6967.0
76561198035287574,RPG,2015,6967.0
76561198067636863,Action,2014,2669.0
76561198067636863,RPG,2014,2669.0
76561198067636863,Action,2015,2669.0
76561198067636863,RPG,2015,2669.0
Vayndrohn,Action,2014,12871.0
Vayndrohn,RPG,2014,12871.0
Vayndrohn,Action,2015,12871.0
Vayndrohn,RPG,2015,12871.0
76561198081446181,Action,2014,143.0
76561198081446181,RPG,2014,143.0
76561198081446181,Action,2015,143.0
76561198081446181,RPG,2015,143.0
Toedcat,Action,2014,2131.0
Toedcat,RPG,2014,2131.0
Toedcat,Action,2015,2131.0
Toedcat,RPG,2015,2131.0
yvruv1l,Action,2014,1913.0
yvruv1l,RPG,2014,1913.0
yvruv1l,Action,2015,1913.0
yvruv1l,RPG,2015,1913.0
76561198093625944,Action,2014,5523.0
76561198093625944,RPG,2014,5523.0
76561198093625944,Action,2015,5523.0
76561198093625944,RPG,2015,5523.0
76561198053972331,Action,2014,60.0
76561198053972331,RPG,2014,60.0
76561198053972331,Action,2015,60.0
76561198053972331,RPG,2015,60.0
76561198092439425,Action,2014,77.0
76561198092439425,RPG,2014,77.0
76561198092439425,Action,2015,77.0
76561198092439425,RPG,2015,77.0
xquasar,Action,2014,4412.0
xquasar,RPG,2014,4412.0
xquasar,Action,2015,4412.0
xquasar,RPG,2015,4412.0
lohanfuly,Action,2014,1321.0
lohanfuly,RPG,2014,1321.0
lohanfuly,Action,2015,1321.0
lohanfuly,RPG,2015,1321.0
76561197997474964,Action,2014,2424.0
76561197997474964,RPG,2014,2424.0
76561197997474964,Action,2015,2424.0
76561197997474964,RPG,2015,2424.0
Uncle_touchy,Action,2014,951.0
Uncle_touchy,RPG,2014,951.0
Uncle_touchy,Action,2015,951.0
Uncle_touchy,RPG,2015,951.0
gland78,Action,2014,156.0
gland78,RPG,2014,156.0
gland78,Action,2015,156.0
gland78,RPG,2015,156.0
smashlunch,Action,2014,1442.0
smashlunch,RPG,2014,1442.0
smashlunch,Action,2015,1442.0
smashlunch,RPG,2015,1442.0
Shalmus,Action,2014,742.0
Shalmus,RPG,2014,742.0
Shalmus,Action,2015,742.0
Shalmus,RPG,2015,742.0
jeur,Action,2014,209.0
jeur,RPG,2014,209.0
jeur,Action,2015,209.0
jeur,RPG,2015,209.0
destro360,Action,2014,2467.0
destro360,RPG,2014,2467.0
destro360,Action,2015,2467.0
destro360,RPG,2015,2467.0
76561198019278784,Action,2014,102.0
76561198019278784,RPG,2014,102.0
76561198019278784,Action,2015,102.0
76561198019278784,RPG,2015,102.0
itsmips,Action,2014,2807.0
itsmips,RPG,2014,2807.0
itsmips,Action,2015,2807.0
itsmips,RPG,2015,2807.0
76561198026997591,Action,2014,20246.0
76561198026997591,RPG,2014,20246.0
76561198026997591,Action,2015,20246.0
76561198026997591,RPG,2015,20246.0
76561198027686208,Action,2014,44.0
76561198027686208,RPG,2014,44.0
76561198027686208,Action,2015,44.0
76561198027686208,RPG,2015,44.0
76561198033943041,Action,2014,225.0
76561198033943041,RPG,2014,225.0
76561198033943041,Action,2015,225.0
76561198033943041,RPG,2015,225.0
Unwanted_Relic,Action,2014,644.0
Unwanted_Relic,RPG,2014,644.0
Unwanted_Relic,Action,2015,644.0
Unwanted_Relic,RPG,2015,644.0
DarkGhostWolf,Action,2014,4875.0
DarkGhostWolf,RPG,2014,4875.0
DarkGhostWolf,Action,2015,4875.0
DarkGhostWolf,RPG,2015,4875.0
76561198039231878,Action,2014,3679.0
76561198039231878,RPG,2014,3679.0
76561198039231878,Action,2015,3679.0
76561198039231878,RPG,2015,3679.0
76561198040398338,Action,2014,16158.0
76561198040398338,RPG,2014,16158.0
76561198040398338,Action,2015,16158.0
76561198040398338,RPG,2015,16158.0
76561198041331831,Action,2014,5578.0
76561198041331831,RPG,2014,5578.0
76561198041331831,Action,2015,5578.0
76561198041331831,RPG,2015,5578.0
76561198043503639,Action,2014,187.0
76561198043503639,RPG,2014,187.0
76561198043503639,Action,2015,187.0
76561198043503639,RPG,2015,187.0
sonikninja,Action,2014,76.0
sonikninja,RPG,2014,76.0
sonikninja,Action,2015,76.0
sonikninja,RPG,2015,76.0
pangerspol,Action,2014,118.0
pangerspol,RPG,2014,118.0
pangerspol,Action,2015,118.0
pangerspol,RPG,2015,118.0
76561198046080034,Action,2014,238.0
76561198046080034,RPG,2014,238.0
76561198046080034,Action,2015,238.0
76561198046080034,RPG,2015,238.0
DarkJack49,Action,2014,11171.0
DarkJack49,RPG,2014,11171.0
DarkJack49,Action,2015,11171.0
DarkJack49,RPG,2015,11171.0
76561198049752064,Action,2014,1307.0
76561198049752064,RPG,2014,1307.0
76561198049752064,Action,2015,1307.0
76561198049752064,RPG,2015,1307.0
flareofsnow,Action,2014,249.0
flareofsnow,RPG,2014,249.0
flareofsnow,Action,2015,249.0
flareofsnow,RPG,2015,249.0
76561198051138227,Action,2014,4650.0
76561198051138227,RPG,2014,4650.0
76561198051138227,Action,2015,4650.0
76561198051138227,RPG,2015,4650.0
76561198051459282,Action,2014,501.0
76561198051459282,RPG,2014,501.0
76561198051459282,Action,2015,501.0
76561198051459282,RPG,2015,501.0
Bob_McBacon,Action,2014,120.0
Bob_McBacon,RPG,2014,120.0
Bob_McBacon,Action,2015,120.0
Bob_McBacon,RPG,2015,120.0
dalekcaan7,Action,2014,481.0
dalekcaan7,RPG,2014,481.0
dalekcaan7,Action,2015,481.0
dalekcaan7,RPG,2015,481.0
76561198052853176,Action,2014,1852.0
76561198052853176,RPG,2014,1852.0
76561198052853176,Action,2015,1852.0
76561198052853176,RPG,2015,1852.0
notspain,Action,2014,963.0
notspain,RPG,2014,963.0
notspain,Action,2015,963.0
notspain,RPG,2015,963.0
76561198056177053,Action,2014,3340.0
76561198056177053,RPG,2014,3340.0
76561198056177053,Action,2015,3340.0
76561198056177053,RPG,2015,3340.0
daAresinger,Action,2014,670.0
daAresinger,RPG,2014,670.0
daAresinger,Action,2015,670.0
daAresinger,RPG,2015,670.0
redstonedragon89,Action,2014,2535.0
redstonedragon89,RPG,2014,2535.0
redstonedragon89,Action,2015,2535.0
redstonedragon89,RPG,2015,2535.0
76561198058577034,Action,2014,565.0
76561198058577034,RPG,2014,565.0
76561198058577034,Action,2015,565.0
76561198058577034,RPG,2015,565.0
dawgggg,Action,2014,8268.0
dawgggg,RPG,2014,8268.0
dawgggg,Action,2015,8268.0
dawgggg,RPG,2015,8268.0
justclose,Action,2014,622.0
justclose,RPG,2014,622.0
justclose,Action,2015,622.0
justclose,RPG,2015,622.0
76561198059879808,Action,2014,32.0
76561198059879808,RPG,2014,32.0
76561198059879808,Action,2015,32.0
76561198059879808,RPG,2015,32.0
76561198061067708,Action,2014,1393.0
76561198061067708,RPG,2014,1393.0
76561198061067708,Action,2015,1393.0
76561198061067708,RPG,2015,1393.0
76561198061413004,Action,2014,334.0
76561198061413004,RPG,2014,334.0
76561198061413004,Action,2015,334.0
76561198061413004,RPG,2015,334.0
76561198061887229,Action,2014,4245.0
76561198061887229,RPG,2014,4245.0
76561198061887229,Action,2015,4245.0
76561198061887229,RPG,2015,4245.0
76561198062503322,Action,2014,385.0
76561198062503322,RPG,2014,385.0
76561198062503322,Action,2015,385.0
76561198062503322,RPG,2015,385.0
76561198063815951,Action,2014,398.0
76561198063815951,RPG,2014,398.0
76561198063815951,Action,2015,398.0
76561198063815951,RPG,2015,398.0
76561198063942416,Action,2014,3899.0
76561198063942416,RPG,2014,3899.0
76561198063942416,Action,2015,3899.0
76561198063942416,RPG,2015,3899.0
76561198064142104,Action,2014,1942.0
76561198064142104,RPG,2014,1942.0
76561198064142104,Action,2015,1942.0
76561198064142104,RPG,2015,1942.0
MrYetismith,Action,2014,2700.0
MrYetismith,RPG,2014,2700.0
MrYetismith,Action,2015,2700.0
MrYetismith,RPG,2015,2700.0
Legacy908,Action,2014,5803.0
Legacy908,RPG,2014,5803.0
Legacy908,Action,2015,5803.0
Legacy908,RPG,2015,5803.0
76561198065443403,Action,2014,263.0
76561198065443403,RPG,2014,263.0
76561198065443403,Action,2015,263.0
76561198065443403,RPG,2015,263.0
76561198065681579,Action,2014,615.0
76561198065681579,RPG,2014,615.0
76561198065681579,Action,2015,615.0
76561198065681579,RPG,2015,615.0
xMedian,Action,2014,307.0
xMedian,RPG,2014,307.0
xMedian,Action,2015,307.0
xMedian,RPG,2015,307.0
RRRPTMD,Action,2014,5584.0
RRRPTMD,RPG,2014,5584.0
RRRPTMD,Action,2015,5584.0
RRRPTMD,RPG,2015,5584.0
76561198066920357,Action,2014,3783.0
76561198066920357,RPG,2014,3783.0
76561198066920357,Action,2015,3783.0
76561198066920357,RPG,2015,3783.0
76561198066986677,Action,2014,3403.0
76561198066986677,RPG,2014,3403.0
76561198066986677,Action,2015,3403.0
76561198066986677,RPG,2015,3403.0
76561198067170833,Action,2014,21756.0
76561198067170833,RPG,2014,21756.0
76561198067170833,Action,2015,21756.0
76561198067170833,RPG,2015,21756.0
76561198067339530,Action,2014,3694.0
76561198067339530,RPG,2014,3694.0
76561198067339530,Action,2015,3694.0
76561198067339530,RPG,2015,3694.0
imjacobhd,Action,2014,1.0
imjacobhd,RPG,2014,1.0
imjacobhd,Action,2015,1.0
imjacobhd,RPG,2015,1.0
76561198067677885,Action,2014,3472.0
76561198067677885,RPG,2014,3472.0
76561198067677885,Action,2015,3472.0
76561198067677885,RPG,2015,3472.0
76561198067966713,Action,2014,4428.0
76561198067966713,RPG,2014,4428.0
76561198067966713,Action,2015,4428.0
76561198067966713,RPG,2015,4428.0
HaxerMania,Action,2014,3025.0
HaxerMania,RPG,2014,3025.0
HaxerMania,Action,2015,3025.0
HaxerMania,RPG,2015,3025.0
76561198069399454,Action,2014,26935.0
76561198069399454,RPG,2014,26935.0
76561198069399454,Action,2015,26935.0
76561198069399454,RPG,2015,26935.0
76561198069546341,Action,2014,4709.0
76561198069546341,RPG,2014,4709.0
76561198069546341,Action,2015,4709.0
76561198069546341,RPG,2015,4709.0
76561198069605495,Action,2014,1708.0
76561198069605495,RPG,2014,1708.0
76561198069605495,Action,2015,1708.0
76561198069605495,RPG,2015,1708.0
76561198070221096,Action,2014,625.0
76561198070221096,RPG,2014,625.0
76561198070221096,Action,2015,625.0
76561198070221096,RPG,2015,625.0
76561198070433301,Action,2014,62.0
76561198070433301,RPG,2014,62.0
76561198070433301,Action,2015,62.0
76561198070433301,RPG,2015,62.0
76561198071637622,Action,2014,1509.0
76561198071637622,RPG,2014,1509.0
76561198071637622,Action,2015,1509.0
76561198071637622,RPG,2015,1509.0
ararememe,Action,2014,13103.0
ararememe,RPG,2014,13103.0
ararememe,Action,2015,13103.0
ararememe,RPG,2015,13103.0
76561198072813254,Action,2014,583.0
76561198072813254,RPG,2014,583.0
76561198072813254,Action,2015,583.0
76561198072813254,RPG,2015,583.0
76561198073088943,Action,2014,207.0
76561198073088943,RPG,2014,207.0
76561198073088943,Action,2015,207.0
76561198073088943,RPG,2015,207.0
76561198073537139,Action,2014,6397.0
76561198073537139,RPG,2014,6397.0
76561198073537139,Action,2015,6397.0
76561198073537139,RPG,2015,6397.0
kozny,Action,2014,567.0
kozny,RPG,2014,567.0
kozny,Action,2015,567.0
kozny,RPG,2015,567.0
76561198074268584,Action,2014,124.0
76561198074268584,RPG,2014,124.0
76561198074268584,Action,2015,124.0
76561198074268584,RPG,2015,124.0
76561198074377067,Action,2014,4874.0
76561198074377067,RPG,2014,4874.0
76561198074377067,Action,2015,4874.0
76561198074377067,RPG,2015,4874.0
raVenQuote,Action,2014,895.0
raVenQuote,RPG,2014,895.0
raVenQuote,Action,2015,895.0
raVenQuote,RPG,2015,895.0
76561198075315290,Action,2014,2667.0
76561198075315290,RPG,2014,2667.0
76561198075315290,Action,2015,2667.0
76561198075315290,RPG,2015,2667.0
76561198075804320,Action,2014,536.0
76561198075804320,RPG,2014,536.0
76561198075804320,Action,2015,536.0
76561198075804320,RPG,2015,536.0
76561198075988099,Action,2014,47.0
76561198075988099,RPG,2014,47.0
76561198075988099,Action,2015,47.0
76561198075988099,RPG,2015,47.0
76561198076318211,Action,2014,3631.0
76561198076318211,RPG,2014,3631.0
76561198076318211,Action,2015,3631.0
76561198076318211,RPG,2015,3631.0
76561198077123093,Action,2014,4.0
76561198077123093,RPG,2014,4.0
76561198077123093,Action,2015,4.0
76561198077123093,RPG,2015,4.0
76561198077330805,Action,2014,338.0
76561198077330805,RPG,2014,338.0
76561198077330805,Action,2015,338.0
76561198077330805,RPG,2015,338.0
76561198077905255,Action,2014,601.0
76561198077905255,RPG,2014,601.0
76561198077905255,Action,2015,601.0
76561198077905255,RPG,2015,601.0
deranator,Action,2014,7483.0
deranator,RPG,2014,7483.0
deranator,Action,2015,7483.0
deranator,RPG,2015,7483.0
76561198079339626,Action,2014,4078.0
76561198079339626,RPG,2014,4078.0
76561198079339626,Action,2015,4078.0
76561198079339626,RPG,2015,4078.0
76561198079846922,Action,2014,2451.0
76561198079846922,RPG,2014,2451.0
76561198079846922,Action,2015,2451.0
76561198079846922,RPG,2015,2451.0
76561198081963722,Action,2014,6778.0
76561198081963722,RPG,2014,6778.0
76561198081963722,Action,2015,6778.0
76561198081963722,RPG,2015,6778.0
76561198082320452,Action,2014,4018.0
76561198082320452,RPG,2014,4018.0
76561198082320452,Action,2015,4018.0
76561198082320452,RPG,2015,4018.0
2kewl4you,Action,2014,549.0
2kewl4you,RPG,2014,549.0
2kewl4you,Action,2015,549.0
2kewl4you,RPG,2015,549.0
76561198083371349,Action,2014,4154.0
76561198083371349,RPG,2014,4154.0
76561198083371349,Action,2015,4154.0
76561198083371349,RPG,2015,4154.0
76561198083512933,Action,2014,404.0
76561198083512933,RPG,2014,404.0
76561198083512933,Action,2015,404.0
76561198083512933,RPG,2015,404.0
76561198083635483,Action,2014,8848.0
76561198083635483,RPG,2014,8848.0
76561198083635483,Action,2015,8848.0
76561198083635483,RPG,2015,8848.0
D34DLY_NUK3,Action,2014,903.0
D34DLY_NUK3,RPG,2014,903.0
D34DLY_NUK3,Action,2015,903.0
D34DLY_NUK3,RPG,2015,903.0
76561198084387115,Action,2014,5333.0
76561198084387115,RPG,2014,5333.0
76561198084387115,Action,2015,5333.0
76561198084387115,RPG,2015,5333.0
76561198084591174,Action,2014,4095.0
76561198084591174,RPG,2014,4095.0
76561198084591174,Action,2015,4095.0
76561198084591174,RPG,2015,4095.0
xjaffx,Action,2014,1717.0
xjaffx,RPG,2014,1717.0
xjaffx,Action,2015,1717.0
xjaffx,RPG,2015,1717.0
76561198084899718,Action,2014,251.0
76561198084899718,RPG,2014,251.0
76561198084899718,Action,2015,251.0
76561198084899718,RPG,2015,251.0
76561198085608533,Action,2014,6523.0
76561198085608533,RPG,2014,6523.0
76561198085608533,Action,2015,6523.0
76561198085608533,RPG,2015,6523.0
101316,Action,2014,508.0
101316,RPG,2014,508.0
101316,Action,2015,508.0
101316,RPG,2015,508.0
76561198086270423,Action,2014,157.0
76561198086270423,RPG,2014,157.0
76561198086270423,Action,2015,157.0
76561198086270423,RPG,2015,157.0
76561198086503407,Action,2014,1202.0
76561198086503407,RPG,2014,1202.0
76561198086503407,Action,2015,1202.0
76561198086503407,RPG,2015,1202.0
76561198086994652,Action,2014,2746.0
76561198086994652,RPG,2014,2746.0
76561198086994652,Action,2015,2746.0
76561198086994652,RPG,2015,2746.0
BlueCow5,Action,2014,418.0
BlueCow5,RPG,2014,418.0
BlueCow5,Action,2015,418.0
BlueCow5,RPG,2015,418.0
76561198089026473,Action,2014,11624.0
76561198089026473,RPG,2014,11624.0
76561198089026473,Action,2015,11624.0
76561198089026473,RPG,2015,11624.0
76561198090448059,Action,2014,531.0
76561198090448059,RPG,2014,531.0
76561198090448059,Action,2015,531.0
76561198090448059,RPG,2015,531.0
JonesD2017,Action,2014,2410.0
JonesD2017,RPG,2014,2410.0
JonesD2017,Action,2015,2410.0
JonesD2017,RPG,2015,2410.0
bwilliamsmx,Action,2014,14278.0
bwilliamsmx,RPG,2014,14278.0
bwilliamsmx,Action,2015,14278.0
bwilliamsmx,RPG,2015,14278.0
76561198091709106,Action,2014,1769.0
76561198091709106,RPG,2014,1769.0
76561198091709106,Action,2015,1769.0
76561198091709106,RPG,2015,1769.0
76561198092014890,Action,2014,450.0
76561198092014890,RPG,2014,450.0
76561198092014890,Action,2015,450.0
76561198092014890,RPG,2015,450.0
76561198092546932,Action,2014,49.0
76561198092546932,RPG,2014,49.0
76561198092546932,Action,2015,49.0
76561198092546932,RPG,2015,49.0
76561198093078921,Action,2014,1170.0
76561198093078921,RPG,2014,1170.0
76561198093078921,Action,2015,1170.0
76561198093078921,RPG,2015,1170.0
Specied,Action,2014,86.0
Specied,RPG,2014,86.0
Specied,Action,2015,86.0
Specied,RPG,2015,86.0
76561198093732887,Action,2014,269.0
76561198093732887,RPG,2014,269.0
76561198093732887,Action,2015,269.0
76561198093732887,RPG,2015,269.0
76561198094073782,Action,2014,480.0
76561198094073782,RPG,2014,480.0
76561198094073782,Action,2015,480.0
76561198094073782,RPG,2015,480.0
76561198094542293,Action,2014,308.0
76561198094542293,RPG,2014,308.0
76561198094542293,Action,2015,308.0
76561198094542293,RPG,2015,308.0
76561198095647149,Action,2014,5674.0
76561198095647149,RPG,2014,5674.0
76561198095647149,Action,2015,5674.0
76561198095647149,RPG,2015,5674.0
76561198096730879,Action,2014,90.0
76561198096730879,RPG,2014,90.0
76561198096730879,Action,2015,90.0
76561198096730879,RPG,2015,90.0
76561198097199207,Action,2014,117.0
76561198097199207,RPG,2014,117.0
76561198097199207,Action,2015,117.0
76561198097199207,RPG,2015,117.0
76561198098508552,Action,2014,611.0
76561198098508552,RPG,2014,611.0
76561198098508552,Action,2015,611.0
76561198098508552,RPG,2015,611.0
76561198099152379,Action,2014,1920.0
76561198099152379,RPG,2014,1920.0
76561198099152379,Action,2015,1920.0
76561198099152379,RPG,2015,1920.0
76561198099726932,Action,2014,7764.0
76561198099726932,RPG,2014,7764.0
76561198099726932,Action,2015,7764.0
76561198099726932,RPG,2015,7764.0
lenSen,Action,2014,1913.0
lenSen,RPG,2014,1913.0
lenSen,Action,2015,1913.0
lenSen,RPG,2015,1913.0
76561198103395078,Action,2014,832.0
76561198103395078,RPG,2014,832.0
76561198103395078,Action,2015,832.0
76561198103395078,RPG,2015,832.0
76561198104196315,Action,2014,783.0
76561198104196315,RPG,2014,783.0
76561198104196315,Action,2015,783.0
76561198104196315,RPG,2015,783.0
Absolutememeking,Action,2014,253.0
Absolutememeking,RPG,2014,253.0
Absolutememeking,Action,2015,253.0
Absolutememeking,RPG,2015,253.0
51252151215512,Action,2014,2624.0
51252151215512,RPG,2014,2624.0
51252151215512,Action,2015,2624.0
51252151215512,RPG,2015,2624.0
counterkills,Action,2014,1221.0
counterkills,RPG,2014,1221.0
counterkills,Action,2015,1221.0
counterkills,RPG,2015,1221.0
76561198129625642,Action,2014,19.0
76561198129625642,RPG,2014,19.0
76561198129625642,Action,2015,19.0
76561198129625642,RPG,2015,19.0
zapian,Action,2014,566.0
zapian,RPG,2014,566.0
zapian,Action,2015,566.0
zapian,RPG,2015,566.0
76561198162585654,Action,2014,49.0
76561198162585654,RPG,2014,49.0
76561198162585654,Action,2015,49.0
76561198162585654,RPG,2015,49.0
imakeclocks,Action,2014,308.0
imakeclocks,RPG,2014,308.0
imakeclocks,Action,2015,308.0
imakeclocks,RPG,2015,308.0
015vmsst64cvbw3rfreeitems,Action,2014,419.0
015vmsst64cvbw3rfreeitems,RPG,2014,419.0
015vmsst64cvbw3rfreeitems,Action,2015,419.0
015vmsst64cvbw3rfreeitems,RPG,2015,419.0
76561198256006561,Action,2014,1069.0
76561198256006561,RPG,2014,1069.0
76561198256006561,Action,2015,1069.0
76561198256006561,RPG,2015,1069.0
kube134,Action,2015,966.0
foodeater101,Action,2015,5578.0
tofueatr69,Action,2015,4086.0
fluronufnuf,Action,2015,1440.0
RexonGOn,Action,2015,7973.0
engynoob,Action,2015,8817.0
AvengedStoneAge,Action,2015,236.0
76561197999539608,Action,2015,20.0
landaishan,Action,2015,1337.0
76561198101422477,Action,2015,105.0
76561198104750935,Action,2015,706.0
aceshot5,Action,2015,1471.0
76561198065756613,Action,2015,228.0
76561198023025897,Action,2015,1016.0
76561198063343009,Action,2015,994.0
MrShiro,Action,2015,887.0
only2dgirls,Action,2015,2126.0
76561198070697304,Action,2015,273.0
Vertex02,Action,2015,1925.0
xXPERT_HUNTERx,Action,2015,443.0
76561198085775287,Action,2015,2577.0
stalkerzebra,Action,2015,117.0
76561198061546046,Action,2015,20.0
76561198041352540,Action,2015,1970.0
76561198081891604,Action,2015,144.0
whatreyouevendoing,Action,2015,92.0
76561198087636137,Action,2015,268.0
jmkammerss,Action,2015,31637.0
76561198033427685,Action,2015,457.0
76561198063822865,Action,2015,23.0
INFERNOpineapple,Action,2015,120.0
pedrobaccarin,Action,2015,17972.0
76561198026807252,Action,2015,79.0
76561198009075176,Action,2015,248.0
76561198065868047,Action,2015,1024.0
76561198051139390,Action,2015,7166.0
76561198054622453,Action,2015,3545.0
76561198046096030,Action,2015,5373.0
76561198005502522,Action,2015,880.0
Vyraz,Action,2015,1445.0
Reindheart,Action,2015,2213.0
zomgclan,Action,2015,323.0
76561198096246986,Action,2015,3380.0
76561197961295862,Action,2015,35.0
76561197995615551,Action,2015,72.0
76561198001474821,Action,2015,1586.0
76561198019336356,Action,2015,36.0
black-mage,Action,2015,162.0
BleedingSanity,Action,2015,308.0
76561198044043354,Action,2015,2493.0
76561198045166576,Action,2015,1562.0
76561198051079049,Action,2015,709.0
76561198054774357,Action,2015,1990.0
76561198055308525,Action,2015,1358.0
76561198057276419,Action,2015,705.0
76561198058573039,Action,2015,441.0
76561198059654350,Action,2015,3093.0
Popadopulas,Action,2015,328.0
76561198061326863,Action,2015,1772.0
76561198062462133,Action,2015,101.0
76561198062504098,Action,2015,410.0
76561198064135947,Action,2015,53.0
Rayzura,Action,2015,5086.0
76561198067341415,Action,2015,795.0
76561198067662378,Action,2015,1038.0
xShaxix,Action,2015,2370.0
76561198068086260,Action,2015,18841.0
76561198068234646,Action,2015,1120.0
76561198068543807,Action,2015,151.0
