user_id,genres,item_id,item_name,recommend,sentiment_analysis,cluster
8813,6,391540,158,1,0,0
8813,8,391540,158,1,0,0
8964,6,391540,158,1,1,0
8964,8,391540,158,1,1,0
8964,6,391540,158,0,0,0
8964,8,391540,158,0,0,0
8964,6,391540,158,1,0,0
8964,8,391540,158,1,0,0
9528,6,391540,158,1,1,0
9528,8,391540,158,1,1,0
9528,6,391540,158,0,0,0
9528,8,391540,158,0,0,0
9528,6,391540,158,1,0,0
9528,8,391540,158,1,0,0
16241,6,391540,158,1,1,0
16241,8,391540,158,1,1,0
16241,6,391540,158,0,0,0
16241,8,391540,158,0,0,0
16241,6,391540,158,1,0,0
16241,8,391540,158,1,0,0
9806,6,391540,158,1,1,0
9806,8,391540,158,1,1,0
9806,6,391540,158,0,0,0
9806,8,391540,158,0,0,0
9806,6,391540,158,1,0,0
9806,8,391540,158,1,0,0
10191,6,391540,158,1,1,0
10191,8,391540,158,1,1,0
10191,6,391540,158,0,0,0
10191,8,391540,158,0,0,0
10191,6,391540,158,1,0,0
10191,8,391540,158,1,0,0
11188,6,391540,158,1,1,0
11188,8,391540,158,1,1,0
11188,6,391540,158,0,0,0
11188,8,391540,158,0,0,0
11188,6,391540,158,1,0,0
11188,8,391540,158,1,0,0
11394,6,391540,158,1,1,0
11394,8,391540,158,1,1,0
11394,6,391540,158,0,0,0
11394,8,391540,158,0,0,0
11394,6,391540,158,1,0,0
11394,8,391540,158,1,0,0
11972,6,391540,158,1,1,0
11972,8,391540,158,1,1,0
11972,6,391540,158,0,0,0
11972,8,391540,158,0,0,0
11972,6,391540,158,1,0,0
11972,8,391540,158,1,0,0
9928,6,368230,90,1,0,0
9928,10,368230,90,1,0,0
9928,12,368230,90,1,0,0
1330,6,368230,90,1,0,0
1330,10,368230,90,1,0,0
1330,12,368230,90,1,0,0
861,6,368230,90,1,0,0
861,10,368230,90,1,0,0
861,12,368230,90,1,0,0
8570,6,368230,90,1,0,0
8570,10,368230,90,1,0,0
8570,12,368230,90,1,0,0
13867,6,368230,90,1,0,0
13867,10,368230,90,1,0,0
13867,12,368230,90,1,0,0
4385,6,368230,90,1,0,0
4385,10,368230,90,1,0,0
4385,12,368230,90,1,0,0
17027,6,368230,90,1,0,0
17027,10,368230,90,1,0,0
17027,12,368230,90,1,0,0
11799,6,368230,90,1,0,0
11799,10,368230,90,1,0,0
11799,12,368230,90,1,0,0
15586,6,368230,90,1,0,0
15586,10,368230,90,1,0,0
15586,12,368230,90,1,0,0
474,6,368230,90,1,0,0
474,10,368230,90,1,0,0
474,12,368230,90,1,0,0
9621,6,368230,90,1,0,0
9621,10,368230,90,1,0,0
9621,12,368230,90,1,0,0
12374,6,368230,90,1,0,0
12374,10,368230,90,1,0,0
12374,12,368230,90,1,0,0
3007,6,368230,90,1,0,0
3007,10,368230,90,1,0,0
3007,12,368230,90,1,0,0
16849,6,368230,90,1,0,0
16849,10,368230,90,1,0,0
16849,12,368230,90,1,0,0
3678,6,368230,90,1,0,0
3678,10,368230,90,1,0,0
3678,12,368230,90,1,0,0
12877,6,368230,90,1,0,0
12877,10,368230,90,1,0,0
12877,12,368230,90,1,0,0
18131,6,368230,90,1,0,0
18131,10,368230,90,1,0,0
18131,12,368230,90,1,0,0
5455,6,368230,90,1,0,0
5455,10,368230,90,1,0,0
5455,12,368230,90,1,0,0
6826,6,368230,90,1,0,0
6826,10,368230,90,1,0,0
6826,12,368230,90,1,0,0
7479,6,368230,90,1,0,0
7479,10,368230,90,1,0,0
7479,12,368230,90,1,0,0
13990,0,273350,51,1,2,0
13990,5,273350,51,1,2,0
1364,0,273350,51,1,2,0
1364,5,273350,51,1,2,0
13354,0,273350,51,1,2,0
13354,5,273350,51,1,2,0
6853,0,273350,51,1,2,0
6853,5,273350,51,1,2,0
7947,0,273350,51,1,2,0
7947,5,273350,51,1,2,0
9816,0,273350,51,1,2,0
9816,5,273350,51,1,2,0
1080,0,273350,51,1,2,0
1080,5,273350,51,1,2,0
10817,0,273350,51,1,2,0
10817,5,273350,51,1,2,0
3254,0,273350,51,1,2,0
3254,5,273350,51,1,2,0
14968,0,273350,51,1,2,0
14968,5,273350,51,1,2,0
2157,0,273350,51,1,2,0
2157,5,273350,51,1,2,0
18506,0,273350,51,1,2,0
18506,5,273350,51,1,2,0
6063,0,273350,51,1,2,0
6063,5,273350,51,1,2,0
15354,0,273350,51,1,2,0
15354,5,273350,51,1,2,0
9714,0,273350,51,1,2,0
9714,5,273350,51,1,2,0
18258,0,273350,51,1,2,0
18258,5,273350,51,1,2,0
2424,0,273350,51,1,2,0
2424,5,273350,51,1,2,0
1014,0,273350,51,1,2,0
1014,5,273350,51,1,2,0
6478,0,273350,51,1,2,0
6478,5,273350,51,1,2,0
3049,0,273350,51,1,2,0
3049,5,273350,51,1,2,0
13653,0,273350,51,1,2,0
13653,5,273350,51,1,2,0
12931,0,273350,51,1,2,0
12931,5,273350,51,1,2,0
4754,0,273350,51,1,2,0
4754,5,273350,51,1,2,0
16631,0,273350,51,1,2,0
16631,5,273350,51,1,2,0
3899,0,273350,51,1,2,0
3899,5,273350,51,1,2,0
808,0,273350,51,1,2,0
808,5,273350,51,1,2,0
16742,0,273350,51,1,2,0
16742,5,273350,51,1,2,0
13599,0,273350,51,1,2,0
13599,5,273350,51,1,2,0
5199,0,273350,51,1,2,0
5199,5,273350,51,1,2,0
529,0,273350,51,1,2,0
529,5,273350,51,1,2,0
13843,0,273350,51,1,2,0
13843,5,273350,51,1,2,0
17822,0,273350,51,1,2,0
17822,5,273350,51,1,2,0
3428,0,273350,51,1,2,0
3428,5,273350,51,1,2,0
6842,0,273350,51,1,2,0
6842,5,273350,51,1,2,0
4438,0,273350,51,1,2,0
4438,5,273350,51,1,2,0
7456,0,273350,51,1,2,0
7456,5,273350,51,1,2,0
2419,0,273350,51,1,2,0
2419,5,273350,51,1,2,0
18270,0,273350,51,1,2,0
18270,5,273350,51,1,2,0
14132,0,273350,51,1,2,0
14132,5,273350,51,1,2,0
17702,0,273350,51,1,2,0
17702,5,273350,51,1,2,0
4387,0,273350,51,1,2,0
4387,5,273350,51,1,2,0
4492,0,273350,51,1,2,0
4492,5,273350,51,1,2,0
3890,0,273350,51,1,2,0
3890,5,273350,51,1,2,0
18075,0,273350,51,1,2,0
18075,5,273350,51,1,2,0
5719,0,273350,51,1,2,0
5719,5,273350,51,1,2,0
14520,0,273350,51,1,2,0
14520,5,273350,51,1,2,0
18633,0,273350,51,1,2,0
18633,5,273350,51,1,2,0
2701,0,273350,51,1,2,0
2701,5,273350,51,1,2,0
4601,0,273350,51,1,2,0
4601,5,273350,51,1,2,0
12319,0,273350,51,1,2,0
12319,5,273350,51,1,2,0
15245,0,273350,51,1,2,0
15245,5,273350,51,1,2,0
16566,0,273350,51,1,2,0
16566,5,273350,51,1,2,0
5918,0,273350,51,1,2,0
5918,5,273350,51,1,2,0
13651,0,273350,51,1,2,0
13651,5,273350,51,1,2,0
12876,0,273350,51,1,2,0
12876,5,273350,51,1,2,0
1347,0,273350,51,1,2,0
1347,5,273350,51,1,2,0
18303,0,273350,51,1,2,0
18303,5,273350,51,1,2,0
1235,0,273350,51,1,2,0
1235,5,273350,51,1,2,0
18182,0,273350,51,1,2,0
18182,5,273350,51,1,2,0
8086,0,273350,51,1,2,0
8086,5,273350,51,1,2,0
10286,0,273350,51,1,2,0
10286,5,273350,51,1,2,0
10178,0,273350,51,1,2,0
10178,5,273350,51,1,2,0
5051,0,273350,51,1,2,0
5051,5,273350,51,1,2,0
7481,0,273350,51,1,2,0
7481,5,273350,51,1,2,0
2882,0,273350,51,1,2,0
2882,5,273350,51,1,2,0
6396,0,273350,51,1,2,0
6396,5,273350,51,1,2,0
16502,0,273350,51,1,2,0
16502,5,273350,51,1,2,0
15549,0,273350,51,1,2,0
15549,5,273350,51,1,2,0
10205,0,273350,51,1,2,0
10205,5,273350,51,1,2,0
3854,0,273350,51,1,2,0
3854,5,273350,51,1,2,0
10250,0,273350,51,1,2,0
10250,5,273350,51,1,2,0
3920,0,273350,51,1,2,0
3920,5,273350,51,1,2,0
889,0,273350,51,1,2,0
889,5,273350,51,1,2,0
9366,0,273350,51,1,2,0
9366,5,273350,51,1,2,0
11992,0,273350,51,1,2,0
11992,5,273350,51,1,2,0
8646,0,273350,51,1,2,0
8646,5,273350,51,1,2,0
12751,0,273350,51,1,2,0
12751,5,273350,51,1,2,0
14033,0,273350,51,1,2,0
14033,5,273350,51,1,2,0
5231,0,273350,51,1,2,0
5231,5,273350,51,1,2,0
15556,0,273350,51,1,2,0
15556,5,273350,51,1,2,0
12559,0,273350,51,1,2,0
12559,5,273350,51,1,2,0
17268,0,273350,51,1,2,0
17268,5,273350,51,1,2,0
17170,0,273350,51,1,2,0
17170,5,273350,51,1,2,0
14179,0,273350,51,1,2,0
14179,5,273350,51,1,2,0
17388,0,273350,51,1,2,0
17388,5,273350,51,1,2,0
12664,0,273350,51,1,2,0
12664,5,273350,51,1,2,0
12793,0,273350,51,1,2,0
12793,5,273350,51,1,2,0
6631,0,273350,51,1,2,0
6631,5,273350,51,1,2,0
8179,0,273350,51,1,2,0
8179,5,273350,51,1,2,0
17957,0,273350,51,1,2,0
17957,5,273350,51,1,2,0
16008,0,273350,51,1,2,0
16008,5,273350,51,1,2,0
18048,0,273350,51,1,2,0
18048,5,273350,51,1,2,0
12011,0,273350,51,1,2,0
12011,5,273350,51,1,2,0
17592,0,273350,51,1,2,0
17592,5,273350,51,1,2,0
4789,0,273350,51,1,2,0
4789,5,273350,51,1,2,0
6563,0,273350,51,1,2,0
6563,5,273350,51,1,2,0
7708,0,273350,51,1,2,0
7708,5,273350,51,1,2,0
10578,0,273350,51,1,2,0
10578,5,273350,51,1,2,0
11495,0,273350,51,1,2,0
11495,5,273350,51,1,2,0
13222,0,273350,51,1,2,0
13222,5,273350,51,1,2,0
17794,0,273350,51,1,2,0
17794,5,273350,51,1,2,0
615,0,273350,51,1,2,0
615,5,273350,51,1,2,0
696,0,273350,51,1,2,0
696,5,273350,51,1,2,0
18591,0,273350,51,1,2,0
18591,5,273350,51,1,2,0
825,0,273350,51,1,2,0
825,5,273350,51,1,2,0
1071,0,273350,51,1,2,0
1071,5,273350,51,1,2,0
1096,0,273350,51,1,2,0
1096,5,273350,51,1,2,0
1520,0,273350,51,1,2,0
1520,5,273350,51,1,2,0
14188,0,273350,51,1,2,0
14188,5,273350,51,1,2,0
1586,0,273350,51,1,2,0
1586,5,273350,51,1,2,0
16488,0,273350,51,1,2,0
16488,5,273350,51,1,2,0
12433,0,273350,51,1,2,0
12433,5,273350,51,1,2,0
1998,0,273350,51,1,2,0
1998,5,273350,51,1,2,0
2061,0,273350,51,1,2,0
2061,5,273350,51,1,2,0
14430,0,273350,51,1,2,0
14430,5,273350,51,1,2,0
18563,0,273350,51,1,2,0
18563,5,273350,51,1,2,0
16196,0,273350,51,1,2,0
16196,5,273350,51,1,2,0
14095,0,273350,51,1,2,0
14095,5,273350,51,1,2,0
2721,0,273350,51,1,2,0
2721,5,273350,51,1,2,0
14722,0,273350,51,1,2,0
14722,5,273350,51,1,2,0
14545,0,273350,51,1,2,0
14545,5,273350,51,1,2,0
16988,0,273350,51,1,2,0
16988,5,273350,51,1,2,0
2862,0,273350,51,1,2,0
2862,5,273350,51,1,2,0
14896,0,273350,51,1,2,0
14896,5,273350,51,1,2,0
3064,0,273350,51,1,2,0
3064,5,273350,51,1,2,0
3120,0,273350,51,1,2,0
3120,5,273350,51,1,2,0
3193,0,273350,51,1,2,0
3193,5,273350,51,1,2,0
14007,0,273350,51,1,2,0
14007,5,273350,51,1,2,0
3362,0,273350,51,1,2,0
3362,5,273350,51,1,2,0
3639,0,273350,51,1,2,0
3639,5,273350,51,1,2,0
15397,0,273350,51,1,2,0
15397,5,273350,51,1,2,0
3929,0,273350,51,1,2,0
3929,5,273350,51,1,2,0
4268,0,273350,51,1,2,0
4268,5,273350,51,1,2,0
4315,0,273350,51,1,2,0
4315,5,273350,51,1,2,0
14290,0,273350,51,1,2,0
14290,5,273350,51,1,2,0
4569,0,273350,51,1,2,0
4569,5,273350,51,1,2,0
4587,0,273350,51,1,2,0
4587,5,273350,51,1,2,0
4684,0,273350,51,1,2,0
4684,5,273350,51,1,2,0
4809,0,273350,51,1,2,0
4809,5,273350,51,1,2,0
4962,0,273350,51,1,2,0
4962,5,273350,51,1,2,0
4994,0,273350,51,1,2,0
4994,5,273350,51,1,2,0
18669,0,273350,51,1,2,0
18669,5,273350,51,1,2,0
12627,0,273350,51,1,2,0
12627,5,273350,51,1,2,0
5350,0,273350,51,1,2,0
5350,5,273350,51,1,2,0
14379,0,273350,51,1,2,0
14379,5,273350,51,1,2,0
5717,0,273350,51,1,2,0
5717,5,273350,51,1,2,0
5768,0,273350,51,1,2,0
5768,5,273350,51,1,2,0
5916,0,273350,51,1,2,0
5916,5,273350,51,1,2,0
5986,0,273350,51,1,2,0
5986,5,273350,51,1,2,0
6214,0,273350,51,1,2,0
6214,5,273350,51,1,2,0
14993,0,273350,51,1,2,0
14993,5,273350,51,1,2,0
6328,0,273350,51,1,2,0
6328,5,273350,51,1,2,0
6636,0,273350,51,1,2,0
6636,5,273350,51,1,2,0
17582,0,273350,51,1,2,0
17582,5,273350,51,1,2,0
7010,0,273350,51,1,2,0
7010,5,273350,51,1,2,0
7060,0,273350,51,1,2,0
7060,5,273350,51,1,2,0
7150,0,273350,51,1,2,0
7150,5,273350,51,1,2,0
7242,0,273350,51,1,2,0
7242,5,273350,51,1,2,0
7557,0,273350,51,1,2,0
7557,5,273350,51,1,2,0
7673,0,273350,51,1,2,0
7673,5,273350,51,1,2,0
7691,0,273350,51,1,2,0
7691,5,273350,51,1,2,0
14624,0,273350,51,1,2,0
14624,5,273350,51,1,2,0
18106,0,273350,51,1,2,0
18106,5,273350,51,1,2,0
12378,0,273350,51,1,2,0
12378,5,273350,51,1,2,0
8304,0,273350,51,1,2,0
8304,5,273350,51,1,2,0
8408,0,273350,51,1,2,0
8408,5,273350,51,1,2,0
8429,0,273350,51,1,2,0
8429,5,273350,51,1,2,0
8456,0,273350,51,1,2,0
8456,5,273350,51,1,2,0
15165,0,273350,51,1,2,0
15165,5,273350,51,1,2,0
8577,0,273350,51,1,2,0
8577,5,273350,51,1,2,0
8790,0,273350,51,1,2,0
8790,5,273350,51,1,2,0
8878,0,273350,51,1,2,0
8878,5,273350,51,1,2,0
15205,0,273350,51,1,2,0
15205,5,273350,51,1,2,0
12632,0,273350,51,1,2,0
12632,5,273350,51,1,2,0
9065,0,273350,51,1,2,0
9065,5,273350,51,1,2,0
9096,0,273350,51,1,2,0
9096,5,273350,51,1,2,0
9147,0,273350,51,1,2,0
9147,5,273350,51,1,2,0
9244,0,273350,51,1,2,0
9244,5,273350,51,1,2,0
9288,0,273350,51,1,2,0
9288,5,273350,51,1,2,0
9431,0,273350,51,1,2,0
9431,5,273350,51,1,2,0
9495,0,273350,51,1,2,0
9495,5,273350,51,1,2,0
9640,0,273350,51,1,2,0
9640,5,273350,51,1,2,0
9707,0,273350,51,1,2,0
9707,5,273350,51,1,2,0
9732,0,273350,51,1,2,0
9732,5,273350,51,1,2,0
9858,0,273350,51,1,2,0
9858,5,273350,51,1,2,0
9891,0,273350,51,1,2,0
9891,5,273350,51,1,2,0
10247,0,273350,51,1,2,0
10247,5,273350,51,1,2,0
13987,0,273350,51,1,2,0
13987,5,273350,51,1,2,0
10690,0,273350,51,1,2,0
10690,5,273350,51,1,2,0
10789,0,273350,51,1,2,0
10789,5,273350,51,1,2,0
10818,0,273350,51,1,2,0
10818,5,273350,51,1,2,0
15145,0,273350,51,1,2,0
15145,5,273350,51,1,2,0
10931,0,273350,51,1,2,0
10931,5,273350,51,1,2,0
17584,0,273350,51,1,2,0
17584,5,273350,51,1,2,0
11190,0,273350,51,1,2,0
11190,5,273350,51,1,2,0
11234,0,273350,51,1,2,0
11234,5,273350,51,1,2,0
11274,0,273350,51,1,2,0
11274,5,273350,51,1,2,0
11339,0,273350,51,1,2,0
11339,5,273350,51,1,2,0
11426,0,273350,51,1,2,0
11426,5,273350,51,1,2,0
11618,0,273350,51,1,2,0
11618,5,273350,51,1,2,0
11659,0,273350,51,1,2,0
11659,5,273350,51,1,2,0
11711,0,273350,51,1,2,0
11711,5,273350,51,1,2,0
13432,0,273350,51,1,2,0
13432,5,273350,51,1,2,0
12075,0,273350,51,1,2,0
12075,5,273350,51,1,2,0
15937,6,4000,64,1,1,1
15937,10,4000,64,1,1,1
15937,6,4000,64,1,0,1
15937,10,4000,64,1,0,1
15937,6,4000,64,1,2,1
15937,10,4000,64,1,2,1
363,6,4000,64,1,1,1
363,10,4000,64,1,1,1
363,6,4000,64,1,0,1
363,10,4000,64,1,0,1
363,6,4000,64,1,2,1
363,10,4000,64,1,2,1
15570,6,4000,64,1,1,1
15570,10,4000,64,1,1,1
15570,6,4000,64,1,0,1
15570,10,4000,64,1,0,1
15570,6,4000,64,1,2,1
15570,10,4000,64,1,2,1
16421,6,4000,64,1,1,1
16421,10,4000,64,1,1,1
16421,6,4000,64,1,0,1
16421,10,4000,64,1,0,1
16421,6,4000,64,1,2,1
16421,10,4000,64,1,2,1
8265,6,4000,64,1,1,1
8265,10,4000,64,1,1,1
8265,6,4000,64,1,0,1
8265,10,4000,64,1,0,1
8265,6,4000,64,1,2,1
8265,10,4000,64,1,2,1
16836,6,4000,64,1,1,1
16836,10,4000,64,1,1,1
16836,6,4000,64,1,0,1
16836,10,4000,64,1,0,1
16836,6,4000,64,1,2,1
16836,10,4000,64,1,2,1
12884,6,4000,64,1,1,1
12884,10,4000,64,1,1,1
12884,6,4000,64,1,0,1
12884,10,4000,64,1,0,1
12884,6,4000,64,1,2,1
12884,10,4000,64,1,2,1
8178,6,4000,64,1,1,1
8178,10,4000,64,1,1,1
8178,6,4000,64,1,0,1
8178,10,4000,64,1,0,1
8178,6,4000,64,1,2,1
8178,10,4000,64,1,2,1
1213,6,4000,64,1,1,1
1213,10,4000,64,1,1,1
1213,6,4000,64,1,0,1
1213,10,4000,64,1,0,1
1213,6,4000,64,1,2,1
1213,10,4000,64,1,2,1
14111,6,4000,64,1,1,1
14111,10,4000,64,1,1,1
14111,6,4000,64,1,0,1
14111,10,4000,64,1,0,1
14111,6,4000,64,1,2,1
14111,10,4000,64,1,2,1
8198,6,4000,64,1,1,1
8198,10,4000,64,1,1,1
8198,6,4000,64,1,0,1
8198,10,4000,64,1,0,1
8198,6,4000,64,1,2,1
8198,10,4000,64,1,2,1
7270,6,4000,64,1,1,1
7270,10,4000,64,1,1,1
7270,6,4000,64,1,0,1
7270,10,4000,64,1,0,1
7270,6,4000,64,1,2,1
7270,10,4000,64,1,2,1
17929,6,4000,64,1,1,1
17929,10,4000,64,1,1,1
17929,6,4000,64,1,0,1
17929,10,4000,64,1,0,1
17929,6,4000,64,1,2,1
17929,10,4000,64,1,2,1
4891,6,4000,64,1,1,1
4891,10,4000,64,1,1,1
4891,6,4000,64,1,0,1
4891,10,4000,64,1,0,1
4891,6,4000,64,1,2,1
4891,10,4000,64,1,2,1
14815,6,4000,64,1,1,1
14815,10,4000,64,1,1,1
14815,6,4000,64,1,0,1
14815,10,4000,64,1,0,1
14815,6,4000,64,1,2,1
14815,10,4000,64,1,2,1
2824,6,4000,64,1,1,1
2824,10,4000,64,1,1,1
2824,6,4000,64,1,0,1
2824,10,4000,64,1,0,1
2824,6,4000,64,1,2,1
2824,10,4000,64,1,2,1
4432,6,4000,64,1,1,1
4432,10,4000,64,1,1,1
4432,6,4000,64,1,0,1
4432,10,4000,64,1,0,1
4432,6,4000,64,1,2,1
4432,10,4000,64,1,2,1
12231,6,4000,64,1,1,1
12231,10,4000,64,1,1,1
12231,6,4000,64,1,0,1
12231,10,4000,64,1,0,1
12231,6,4000,64,1,2,1
12231,10,4000,64,1,2,1
13108,6,4000,64,1,1,1
13108,10,4000,64,1,1,1
13108,6,4000,64,1,0,1
13108,10,4000,64,1,0,1
13108,6,4000,64,1,2,1
13108,10,4000,64,1,2,1
8336,6,4000,64,1,1,1
8336,10,4000,64,1,1,1
8336,6,4000,64,1,0,1
8336,10,4000,64,1,0,1
8336,6,4000,64,1,2,1
8336,10,4000,64,1,2,1
12614,6,4000,64,1,1,1
12614,10,4000,64,1,1,1
12614,6,4000,64,1,0,1
12614,10,4000,64,1,0,1
12614,6,4000,64,1,2,1
12614,10,4000,64,1,2,1
2084,6,4000,64,1,1,1
2084,10,4000,64,1,1,1
2084,6,4000,64,1,0,1
2084,10,4000,64,1,0,1
2084,6,4000,64,1,2,1
2084,10,4000,64,1,2,1
2603,6,4000,64,1,1,1
2603,10,4000,64,1,1,1
2603,6,4000,64,1,0,1
2603,10,4000,64,1,0,1
2603,6,4000,64,1,2,1
2603,10,4000,64,1,2,1
4232,6,4000,64,1,1,1
4232,10,4000,64,1,1,1
4232,6,4000,64,1,0,1
4232,10,4000,64,1,0,1
4232,6,4000,64,1,2,1
4232,10,4000,64,1,2,1
16826,6,4000,64,1,1,1
16826,10,4000,64,1,1,1
16826,6,4000,64,1,0,1
16826,10,4000,64,1,0,1
16826,6,4000,64,1,2,1
16826,10,4000,64,1,2,1
13028,6,4000,64,1,1,1
13028,10,4000,64,1,1,1
13028,6,4000,64,1,0,1
13028,10,4000,64,1,0,1
13028,6,4000,64,1,2,1
13028,10,4000,64,1,2,1
5451,6,4000,64,1,1,1
5451,10,4000,64,1,1,1
5451,6,4000,64,1,0,1
5451,10,4000,64,1,0,1
5451,6,4000,64,1,2,1
5451,10,4000,64,1,2,1
17823,6,4000,64,1,1,1
17823,10,4000,64,1,1,1
17823,6,4000,64,1,0,1
17823,10,4000,64,1,0,1
17823,6,4000,64,1,2,1
17823,10,4000,64,1,2,1
12322,6,4000,64,1,1,1
12322,10,4000,64,1,1,1
12322,6,4000,64,1,0,1
12322,10,4000,64,1,0,1
12322,6,4000,64,1,2,1
12322,10,4000,64,1,2,1
16387,6,4000,64,1,1,1
16387,10,4000,64,1,1,1
16387,6,4000,64,1,0,1
16387,10,4000,64,1,0,1
16387,6,4000,64,1,2,1
16387,10,4000,64,1,2,1
1622,6,4000,64,1,1,1
1622,10,4000,64,1,1,1
1622,6,4000,64,1,0,1
1622,10,4000,64,1,0,1
1622,6,4000,64,1,2,1
1622,10,4000,64,1,2,1
3142,6,4000,64,1,1,1
3142,10,4000,64,1,1,1
3142,6,4000,64,1,0,1
3142,10,4000,64,1,0,1
3142,6,4000,64,1,2,1
3142,10,4000,64,1,2,1
14533,6,4000,64,1,1,1
14533,10,4000,64,1,1,1
14533,6,4000,64,1,0,1
14533,10,4000,64,1,0,1
14533,6,4000,64,1,2,1
14533,10,4000,64,1,2,1
6748,6,4000,64,1,1,1
6748,10,4000,64,1,1,1
6748,6,4000,64,1,0,1
6748,10,4000,64,1,0,1
6748,6,4000,64,1,2,1
6748,10,4000,64,1,2,1
16104,6,4000,64,1,1,1
16104,10,4000,64,1,1,1
16104,6,4000,64,1,0,1
16104,10,4000,64,1,0,1
16104,6,4000,64,1,2,1
16104,10,4000,64,1,2,1
16062,6,4000,64,1,1,1
16062,10,4000,64,1,1,1
16062,6,4000,64,1,0,1
16062,10,4000,64,1,0,1
16062,6,4000,64,1,2,1
16062,10,4000,64,1,2,1
2901,6,4000,64,1,1,1
2901,10,4000,64,1,1,1
2901,6,4000,64,1,0,1
2901,10,4000,64,1,0,1
2901,6,4000,64,1,2,1
2901,10,4000,64,1,2,1
15267,6,4000,64,1,1,1
15267,10,4000,64,1,1,1
15267,6,4000,64,1,0,1
15267,10,4000,64,1,0,1
15267,6,4000,64,1,2,1
15267,10,4000,64,1,2,1
9201,6,4000,64,1,1,1
9201,10,4000,64,1,1,1
9201,6,4000,64,1,0,1
9201,10,4000,64,1,0,1
9201,6,4000,64,1,2,1
9201,10,4000,64,1,2,1
12351,6,4000,64,1,1,1
12351,10,4000,64,1,1,1
12351,6,4000,64,1,0,1
12351,10,4000,64,1,0,1
12351,6,4000,64,1,2,1
12351,10,4000,64,1,2,1
5862,6,4000,64,1,1,1
5862,10,4000,64,1,1,1
5862,6,4000,64,1,0,1
5862,10,4000,64,1,0,1
5862,6,4000,64,1,2,1
5862,10,4000,64,1,2,1
3091,6,4000,64,1,1,1
3091,10,4000,64,1,1,1
3091,6,4000,64,1,0,1
3091,10,4000,64,1,0,1
3091,6,4000,64,1,2,1
3091,10,4000,64,1,2,1
15322,6,4000,64,1,1,1
15322,10,4000,64,1,1,1
15322,6,4000,64,1,0,1
15322,10,4000,64,1,0,1
15322,6,4000,64,1,2,1
15322,10,4000,64,1,2,1
15351,6,4000,64,1,1,1
15351,10,4000,64,1,1,1
15351,6,4000,64,1,0,1
15351,10,4000,64,1,0,1
15351,6,4000,64,1,2,1
15351,10,4000,64,1,2,1
13384,6,4000,64,1,1,1
13384,10,4000,64,1,1,1
13384,6,4000,64,1,0,1
13384,10,4000,64,1,0,1
13384,6,4000,64,1,2,1
13384,10,4000,64,1,2,1
3714,6,4000,64,1,1,1
3714,10,4000,64,1,1,1
3714,6,4000,64,1,0,1
3714,10,4000,64,1,0,1
3714,6,4000,64,1,2,1
3714,10,4000,64,1,2,1
243,6,4000,64,1,1,1
243,10,4000,64,1,1,1
243,6,4000,64,1,0,1
243,10,4000,64,1,0,1
243,6,4000,64,1,2,1
243,10,4000,64,1,2,1
562,6,4000,64,1,1,1
562,10,4000,64,1,1,1
562,6,4000,64,1,0,1
562,10,4000,64,1,0,1
562,6,4000,64,1,2,1
562,10,4000,64,1,2,1
3165,6,4000,64,1,1,1
3165,10,4000,64,1,1,1
3165,6,4000,64,1,0,1
3165,10,4000,64,1,0,1
3165,6,4000,64,1,2,1
3165,10,4000,64,1,2,1
15793,6,4000,64,1,1,1
15793,10,4000,64,1,1,1
15793,6,4000,64,1,0,1
15793,10,4000,64,1,0,1
15793,6,4000,64,1,2,1
15793,10,4000,64,1,2,1
11420,6,4000,64,1,1,1
11420,10,4000,64,1,1,1
11420,6,4000,64,1,0,1
11420,10,4000,64,1,0,1
11420,6,4000,64,1,2,1
11420,10,4000,64,1,2,1
17279,6,4000,64,1,1,1
17279,10,4000,64,1,1,1
17279,6,4000,64,1,0,1
17279,10,4000,64,1,0,1
17279,6,4000,64,1,2,1
17279,10,4000,64,1,2,1
1351,6,4000,64,1,1,1
1351,10,4000,64,1,1,1
1351,6,4000,64,1,0,1
1351,10,4000,64,1,0,1
1351,6,4000,64,1,2,1
1351,10,4000,64,1,2,1
4866,6,4000,64,1,1,1
4866,10,4000,64,1,1,1
4866,6,4000,64,1,0,1
4866,10,4000,64,1,0,1
4866,6,4000,64,1,2,1
4866,10,4000,64,1,2,1
8547,6,4000,64,1,1,1
8547,10,4000,64,1,1,1
8547,6,4000,64,1,0,1
8547,10,4000,64,1,0,1
8547,6,4000,64,1,2,1
8547,10,4000,64,1,2,1
12912,6,4000,64,1,1,1
12912,10,4000,64,1,1,1
12912,6,4000,64,1,0,1
12912,10,4000,64,1,0,1
12912,6,4000,64,1,2,1
12912,10,4000,64,1,2,1
17494,6,4000,64,1,1,1
17494,10,4000,64,1,1,1
17494,6,4000,64,1,0,1
17494,10,4000,64,1,0,1
17494,6,4000,64,1,2,1
17494,10,4000,64,1,2,1
1121,6,4000,64,1,1,1
1121,10,4000,64,1,1,1
1121,6,4000,64,1,0,1
1121,10,4000,64,1,0,1
1121,6,4000,64,1,2,1
1121,10,4000,64,1,2,1
17429,6,4000,64,1,1,1
17429,10,4000,64,1,1,1
17429,6,4000,64,1,0,1
17429,10,4000,64,1,0,1
17429,6,4000,64,1,2,1
17429,10,4000,64,1,2,1
8992,6,4000,64,1,1,1
8992,10,4000,64,1,1,1
8992,6,4000,64,1,0,1
